"X","Y","Animal","Trial"
2350.758562,1267.6032,7,18
2355.476475,1259.161317,7,18
2355.476475,1261.207834,7,18
2355.476475,1261.207834,7,18
2354.591867,1265.556683,7,18
2356.361084,1264.021795,7,18
2358.130301,1260.44039,7,18
2356.361084,1260.696205,7,18
2358.130301,1263.254351,7,18
2358.130301,1263.254351,7,18
2362.553345,1261.719463,7,18
2364.322562,1267.859014,7,18
2364.322562,1267.859014,7,18
2365.79691,1268.626458,7,18
2365.79691,1268.626458,7,18
2364.322562,1269.905531,7,18
2371.399431,1261.463649,7,18
2370.219953,1259.417132,7,18
2525.658178,1277.707506,7,18
2615.745074,1277.438006,7,18
2615.745074,1277.438006,7,18
2643.081787,1280.672008,7,18
2643.081787,1280.672008,7,18
2642.149854,1274.743004,7,18
2646.498877,1270.970002,7,18
2646.498877,1270.970002,7,18
2649.294677,1272.587003,7,18
2649.605321,1273.126003,7,18
2649.605321,1273.126003,7,18
2649.605321,1273.126003,7,18
2652.401121,1274.473504,7,18
2648.625639,1277.500534,7,18
2648.625639,1277.500534,7,18
2652.698249,1282.04322,7,18
2652.698249,1282.04322,7,18
2655.316356,1296.933135,7,18
2651.825547,1300.718707,7,18
2650.952845,1309.804079,7,18
2656.479959,1318.384708,7,18
2677.42481,1332.012766,7,18
2674.806704,1331.255652,7,18
2687.897236,1327.47008,7,18
2686.151832,1328.731938,7,18
2687.897236,1336.303081,7,18
2687.897236,1336.303081,7,18
2690.515343,1340.341024,7,18
2693.71525,1344.88371,7,18
2696.624258,1346.902682,7,18
2699.242364,1342.864739,7,18
2700.987768,1342.864739,7,18
2698.369662,1350.688253,7,18
2698.369662,1350.688253,7,18
2700.696868,1347.407425,7,18
2700.696868,1347.407425,7,18
2697.49696,1346.65031,7,18
2697.49696,1346.145567,7,18
2695.460655,1348.669282,7,18
2695.460655,1348.669282,7,18
2160.695878,1298.36669,8,18
2216.785191,1355.000835,8,18
2284.768026,1443.784493,8,18
2284.768026,1443.784493,8,18
2305.344042,1440.75894,8,18
2305.344042,1440.75894,8,18
2304.297804,1442.574272,8,18
2300.810344,1441.061496,8,18
2300.810344,1441.061496,8,18
2299.066614,1449.835598,8,18
2299.066614,1449.835598,8,18
2286.860502,1457.399479,8,18
2286.860502,1459.819921,8,18
2285.814264,1459.819921,8,18
2285.814264,1465.265916,8,18
2285.814264,1465.265916,8,18
2289.550082,1473.326225,8,18
2289.550082,1473.326225,8,18
2289.550082,1478.704985,8,18
2291.100065,1480.318613,8,18
2292.495049,1490.403788,8,18
2292.495049,1490.403788,8,18
2295.130019,1494.572327,8,18
2298.074986,1506.943476,8,18
2307.064884,1519.045686,8,18
2304.942661,1518.933412,8,18
2310.103442,1534.156043,8,18
2315.952327,1547.140053,8,18
2316.124353,1547.140053,8,18
2314.404093,1559.974821,8,18
2314.404093,1559.974821,8,18
2323.693498,1578.033041,8,18
2323.865524,1595.643536,8,18
2323.865524,1595.643536,8,18
2322.833368,1617.134311,8,18
2322.833368,1617.134311,8,18
2333.154929,1632.356942,8,18
2337.966842,1648.655103,8,18
2338.136553,1649.244034,8,18
2343.397582,1662.347749,8,18
2344.076424,1662.642214,8,18
2356.974431,1673.242972,8,18
2356.974431,1673.242972,8,18
2362.744592,1682.960334,8,18
2361.726328,1703.278454,8,18
2361.726328,1703.278454,8,18
2366.817647,1723.891039,8,18
2366.817647,1726.541229,8,18
2364.051688,1724.466279,8,18
2365.640931,1750.938284,8,18
2365.958779,1750.938284,8,18
2362.165859,1766.191795,8,18
2367.251435,1778.324797,8,18
2367.251435,1780.16313,8,18
2370.218021,1792.663799,8,18
2370.218021,1792.663799,8,18
2371.913213,1806.75769,8,18
2374.879799,1818.890692,8,18
2377.113527,1817.607899,8,18
2381.650658,1834.068356,8,18
2381.650658,1834.068356,8,18
2386.187789,1849.097468,8,18
2386.806489,1867.88386,8,18
2386.806489,1867.88386,8,18
2387.837655,1884.702152,8,18
2387.837655,1884.702152,8,18
2385.362856,1901.341527,8,18
2382.681824,1917.801984,8,18
2382.681824,1917.801984,8,18
2378.55716,1935.157031,8,18
2378.55716,1935.157031,8,18
2375.051195,1949.64939,8,18
2131.362107,1364.185926,9,18
2121.593252,1377.241989,9,18
2118.160952,1388.236569,9,18
2118.160952,1388.236569,9,18
2108.920142,1394.879127,9,18
2108.920142,1394.879127,9,18
2110.504281,1402.4379,9,18
2110.504281,1402.4379,9,18
2103.63968,1413.203426,9,18
2111.032327,1415.95207,9,18
2111.032327,1415.95207,9,18
2102.583588,1435.879745,9,18
2099.209123,1439.298241,9,18
2099.404475,1439.298241,9,18
2102.139404,1442.009891,9,18
2098.232362,1452.178575,9,18
2095.302081,1464.719952,9,18
2095.302081,1464.719952,9,18
2089.63687,1473.871767,9,18
2086.706588,1483.701495,9,18
2086.706588,1483.701495,9,18
2081.822786,1489.802705,9,18
2076.352927,1493.700701,9,18
2075.376167,1494.209135,9,18
2066.780674,1505.564166,9,18
2066.780674,1505.564166,9,18
2057.208421,1506.91999,9,18
2057.208421,1506.91999,9,18
2046.85476,1517.766587,9,18
2030.835888,1515.563372,9,18
2030.835888,1515.563372,9,18
2024.193917,1513.699113,9,18
2011.300678,1519.969801,9,18
2011.300678,1519.969801,9,18
1997.430679,1516.58024,9,18
1997.430679,1516.58024,9,18
1989.421243,1528.104749,9,18
1983.873878,1517.393382,9,18
1983.873878,1517.393382,9,18
1969.917239,1522.125286,9,18
1969.917239,1522.125286,9,18
1949.864597,1520.176855,9,18
1949.864597,1520.176855,9,18
1934.464168,1518.367598,9,18
1927.245217,1523.517023,9,18
1925.801427,1524.212891,9,18
1914.090684,1520.872723,9,18
1905.346816,1522.327473,9,18
1905.774606,1521.956344,9,18
1895.079863,1517.317222,9,18
1895.079863,1517.317222,9,18
1890.801966,1518.616176,9,18
1888.449123,1518.616176,9,18
1887.165754,1516.574962,9,18
1874.118168,1516.203833,9,18
1874.118168,1516.203833,9,18
1859.359423,1513.605925,9,18
1846.525733,1515.461573,9,18
1846.525733,1515.461573,9,18
1830.483619,1514.719314,9,18
1830.483619,1514.719314,9,18
1809.735819,1518.616176,9,18
1801.180025,1516.760527,9,18
1801.180025,1516.760527,9,18
1784.496226,1511.564711,9,18
1780.161428,1510.586529,9,18
1767.781828,1502.992629,9,18
1756.027461,1496.700541,9,18
1756.027461,1496.700541,9,18
1746.774023,1497.568415,9,18
1746.774023,1497.568415,9,18
1747.399255,1498.219321,9,18
1734.769562,1497.785384,9,18
1734.394423,1498.002352,9,18
1729.89275,1497.351446,9,18
1729.89275,1497.351446,9,18
1723.140241,1497.134478,9,18
1723.140241,1497.134478,9,18
1718.638569,1497.134478,9,18
1721.639684,1501.256881,9,18
1720.889405,1501.148396,9,18
1723.765474,1503.101113,9,18
1723.765474,1503.101113,9,18
1722.389963,1502.667176,9,18
1717.763244,1476.847917,9,18
1717.763244,1476.305495,9,18
1607.722358,1524.689486,9,18
1588.090064,1535.537914,9,18
1587.188999,1535.767822,9,18
1582.501191,1538.550449,9,18
1582.007737,1538.550449,9,18
1581.514284,1534.269484,9,18
1581.76101,1515.005142,9,18
1581.76101,1515.005142,9,18
1580.033923,1520.784445,9,18
1582.254464,1519.500155,9,18
1579.047016,1537.052112,9,18
1571.398486,1550.323103,9,18
1571.398486,1550.323103,9,18
1563.256503,1553.533827,9,18
1563.256503,1553.533827,9,18
1562.022869,1556.958599,9,18
1562.022869,1556.958599,9,18
1556.101427,1561.239564,9,18
1544.505269,1569.587446,9,18
1544.998723,1569.587446,9,18
1536.363286,1573.868411,9,18
1536.363286,1573.654363,9,18
1531.182024,1578.149376,9,18
1519.339139,1577.507231,9,18
1519.339139,1577.507231,9,18
1505.028987,1576.222942,9,18
1505.028987,1576.222942,9,18
1487.26466,1589.92203,9,18
1487.511387,1589.92203,9,18
1485.044119,1588.851788,9,18
1481.589945,1589.707981,9,18
1480.109584,1584.784872,9,18
1480.109584,1584.784872,9,18
1474.188142,1588.851788,9,18
1474.188142,1588.851788,9,18
1466.539612,1584.142727,9,18
1466.539612,1584.142727,9,18
1463.085437,1589.92203,9,18
1465.305978,1587.995595,9,18
1465.305978,1587.995595,9,18
1469.00688,1585.641065,9,18
1469.500333,1585.641065,9,18
1469.500333,1585.641065,9,18
1481.589945,1569.587446,9,18
1481.589945,1569.587446,9,18
1426.816603,1587.995595,9,18
1400.663566,1627.594522,9,18
1400.663566,1627.166425,9,18
1388.891197,1617.162517,9,18
1388.891197,1617.162517,9,18
1390.812235,1631.745267,9,18
1390.812235,1631.745267,9,18
1409.062097,1637.995017,9,18
1397.055609,1636.745067,9,18
1392.733273,1639.244967,9,18
1392.733273,1639.244967,9,18
1398.976647,1650.494518,9,18
1385.049121,1659.244168,9,18
1385.049121,1659.244168,9,18
1381.207045,1667.160518,9,18
1905.556229,1343.751791,10,18
1900.010201,1346.638671,10,18
1896.017062,1351.257678,10,18
1896.017062,1351.257678,10,18
1890.692875,1357.223896,10,18
1890.692875,1357.223896,10,18
1884.925006,1363.382573,10,18
1871.392699,1374.545175,10,18
1871.392699,1374.545175,10,18
1870.727176,1388.209739,10,18
1870.727176,1388.209739,10,18
1858.304074,1405.338559,10,18
1850.983318,1415.731326,10,18
1850.983318,1415.731326,10,18
1843.884403,1437.094236,10,18
1843.884403,1436.901778,10,18
1840.300348,1446.271951,10,18
1822.90136,1456.524835,10,18
1822.90136,1456.524835,10,18
1825.855905,1481.017837,10,18
1825.855905,1481.017837,10,18
1821.588229,1492.125128,10,18
1807.143785,1506.365245,10,18
1806.815502,1507.789257,10,18
1806.815502,1507.789257,10,18
1800.249846,1514.624513,10,18
1798.608432,1530.858246,10,18
1798.608432,1533.70627,10,18
1791.714493,1541.965538,10,18
1779.896313,1552.218422,10,18
1779.896313,1552.218422,10,18
1778.583181,1570.16097,10,18
1778.583181,1570.16097,10,18
1781.209444,1582.977075,10,18
1781.209444,1587.24911,10,18
1779.896313,1598.071599,10,18
1777.598333,1611.457309,10,18
1777.598333,1611.742111,10,18
1773.330656,1623.988612,10,18
1767.749849,1637.08952,10,18
1768.734697,1638.228729,10,18
1767.421566,1651.899242,10,18
1764.42305,1679.384484,10,18
1764.42305,1679.384484,10,18
1766.123338,1692.660269,10,18
1766.123338,1692.660269,10,18
1773.167385,1713.522218,10,18
1775.839265,1721.319108,10,18
1776.325061,1723.215649,10,18
1772.924487,1739.863063,10,18
1772.924487,1740.495243,10,18
1775.353468,1763.043006,10,18
1774.138977,1772.104256,10,18
1774.138977,1772.104256,10,18
1766.609134,1794.652019,10,18
1766.609134,1794.652019,10,18
1773.410283,1810.877979,10,18
1771.302373,1823.31398,10,18
1771.302373,1823.31398,10,18
1769.811349,1847.70646,10,18
1769.811349,1848.076043,10,18
1783.230565,1855.652495,10,18
1783.230565,1856.576452,10,18
1786.425616,1870.805399,10,18
1780.248517,1888.730175,10,18
1780.248517,1888.730175,10,18
1782.165548,1902.219956,10,18
1788.129644,1918.296817,10,18
1788.129644,1918.296817,10,18
1790.685685,1934.373679,10,18
1790.685685,1934.373679,10,18
1788.342647,1949.526583,10,18
1797.501795,1973.734271,10,18
1795.37176,1975.212603,10,18
1798.140805,1987.224051,10,18
1797.714798,1989.441549,10,18
1791.324695,2007.181534,10,18
1796.212165,2021.449528,10,18
1799.540061,2033.254706,10,18
2238.888189,954.234874,1,19
2222.245684,942.869918,1,19
2222.245684,942.869918,1,19
2203.141977,943.840325,1,19
2203.141977,943.840325,1,19
2188.480992,948.498278,1,19
2173.820008,953.738475,1,19
2173.820008,953.738475,1,19
2161.158248,958.978672,1,19
2161.158248,958.978672,1,19
2156.937662,971.788042,1,19
2153.60562,987.12047,1,19
2153.60562,987.12047,1,19
2150.939986,993.913318,1,19
2150.939986,993.913318,1,19
2147.607945,1004.393712,1,19
2143.165222,1010.022072,1,19
2143.165222,1010.022072,1,19
2131.836279,1018.561653,1,19
2131.836279,1018.949815,1,19
2129.614918,1020.114303,1,19
2133.613368,1020.696548,1,19
2133.613368,1020.696548,1,19
2133.613368,1020.696548,1,19
2134.501913,1020.890629,1,19
2134.724049,1021.666954,1,19
2093.628865,1065.723426,1,19
2091.880655,1063.36252,1,19
2070.454828,1031.01172,1,19
2070.454828,1031.375212,1,19
2020.530572,1011.746637,1,19
2014.914093,1003.022825,1,19
2014.914093,1003.022825,1,19
2008.673561,997.752189,1,19
2008.673561,997.752189,1,19
2009.921667,987.57441,1,19
2003.057082,978.850599,1,19
2004.09717,977.760122,1,19
1990.159982,962.493453,1,19
1990.159982,962.493453,1,19
1987.455751,958.495039,1,19
1965.821907,948.317259,1,19
1965.821907,948.317259,1,19
1943.147973,950.861704,1,19
1943.147973,950.861704,1,19
1922.302907,955.439343,1,19
1914.681976,966.914532,1,19
1914.681976,966.914532,1,19
1908.03393,975.273003,1,19
1908.03393,975.273003,1,19
1900.412998,980.373087,1,19
1900.412998,980.373087,1,19
1901.223736,982.498122,1,19
1900.899441,983.773143,1,19
1900.899441,983.773143,1,19
1900.899441,983.773143,1,19
1935.274705,985.473171,1,19
1935.274705,985.473171,1,19
1825.934309,991.677462,1,19
1825.934309,991.677462,1,19
1821.975174,953.627206,1,19
1815.856512,947.023442,1,19
1815.856512,947.023442,1,19
1821.615253,952.683811,1,19
1821.615253,952.683811,1,19
1812.61722,949.853627,1,19
1794.981076,946.708978,1,19
1794.981076,946.708978,1,19
1778.424696,944.822188,1,19
1778.784617,945.451118,1,19
1765.467529,943.564328,1,19
1765.467529,943.564328,1,19
1753.590125,948.910232,1,19
1742.432565,959.287575,1,19
1742.432565,959.287575,1,19
1742.792486,967.149198,1,19
1742.008876,967.287579,1,19
1742.008876,967.287579,1,19
1761.924522,981.124036,1,19
1761.924522,981.124036,1,19
1685.381256,1013.199459,1,19
1661.827853,1089.248803,1,19
1661.428392,1089.248803,1,19
1660.829199,1127.46555,1,19
1660.829199,1128.163572,1,19
1662.931747,1122.827125,1,19
1659.845647,1131.40639,1,19
1659.845647,1131.40639,1,19
1637.962389,1152.731991,1,19
1637.962389,1152.731991,1,19
1634.595734,1164.252718,1,19
1626.45965,1162.046621,1,19
1626.45965,1162.046621,1,19
1612.431921,1163.517352,1,19
1612.431921,1163.517352,1,19
1608.504157,1156.408819,1,19
1608.504157,1156.408819,1,19
1604.856947,1153.9576,1,19
1604.015283,1153.467356,1,19
1605.137502,1160.57589,1,19
1610.068486,1210.650291,1,19
1591.546495,1261.264423,1,19
1591.546495,1261.264423,1,19
1597.575992,1270.372829,1,19
1597.575992,1270.372829,1,19
1596.95324,1273.909484,1,19
1596.95324,1273.909484,1,19
1608.474142,1282.615098,1,19
1612.210651,1286.151754,1,19
1612.210651,1286.151754,1,19
1599.444246,1263.843618,1,19
1599.444246,1263.843618,1,19
1585.120963,1251.601349,1,19
1575.156939,1248.336744,1,19
1575.156939,1248.336744,1,19
1546.510372,1252.961601,1,19
1529.384706,1249.696996,1,19
1529.384706,1249.696996,1,19
1522.223065,1254.593904,1,19
1522.223065,1254.593904,1,19
1518.17518,1264.115669,1,19
1518.17518,1264.115669,1,19
1519.109307,1267.924375,1,19
1519.109307,1267.924375,1,19
1519.109307,1271.46103,1,19
1566.749794,1268.196425,1,19
2380.407581,1078.948401,2,19
2380.407581,1078.948401,2,19
2386.65094,1072.005862,2,19
2386.65094,1072.005862,2,19
2390.245602,1062.583844,2,19
2390.245602,1062.583844,2,19
2389.678024,1053.988319,2,19
2389.488831,1053.823021,2,19
2391.948336,1051.343543,2,19
2391.948336,1049.35996,2,19
2391.948336,1049.35996,2,19
2399.326852,1055.641305,2,19
2399.326852,1055.641305,2,19
2398.191696,1053.492424,2,19
2395.353805,1050.847647,2,19
2393.651071,1042.748018,2,19
2393.651071,1042.417421,2,19
2480.490524,994.480841,2,19
2476.701931,997.951242,2,19
2599.328514,935.820165,2,19
2621.446094,941.201597,2,19
2626.485542,939.978544,2,19
2634.044715,938.755492,2,19
2634.044715,938.755492,2,19
2639.924072,936.309386,2,19
2645.523459,929.949512,2,19
2649.163061,930.683344,2,19
2644.123612,927.258796,2,19
2643.283704,927.992628,2,19
2647.483245,924.078859,2,19
2653.362601,920.16509,2,19
2653.362601,920.16509,2,19
2655.602356,916.740543,2,19
2655.042418,919.92048,2,19
2660.921774,916.740543,2,19
2658.40205,920.898922,2,19
2658.40205,920.898922,2,19
2658.40205,919.92048,2,19
2658.40205,919.92048,2,19
2623.965818,933.129449,2,19
2697.317792,847.271149,2,19
2697.317792,847.271149,2,19
2768.307679,769.564075,2,19
2768.307679,769.564075,2,19
2807.252031,732.401077,2,19
2814.433259,727.092077,2,19
2814.433259,727.092077,2,19
2814.70946,730.229213,2,19
2814.70946,730.229213,2,19
2816.366667,725.644168,2,19
2814.70946,714.302214,2,19
2814.70946,714.302214,2,19
2815.538064,701.753669,2,19
2815.538064,701.753669,2,19
2816.919069,698.616532,2,19
2818.023873,691.376987,2,19
2818.023873,691.376987,2,19
2822.16689,692.824896,2,19
2822.16689,692.824896,2,19
2821.890688,688.481169,2,19
2821.890688,688.481169,2,19
2826.033705,690.894351,2,19
2820.509683,693.548851,2,19
2821.062085,691.618305,2,19
2821.062085,691.618305,2,19
2824.376498,683.413488,2,19
2824.376498,683.413488,2,19
2938.723746,603.77849,2,19
2940.190256,603.688133,2,19
2221.812314,929.859874,3,19
2221.812314,929.859874,3,19
2213.178579,921.630781,3,19
2209.646596,918.030553,3,19
2209.646596,918.030553,3,19
2205.72217,915.116083,3,19
2205.72217,915.116083,3,19
2199.246868,917.344795,3,19
2185.315158,910.830097,3,19
2185.315158,910.830097,3,19
2176.877644,905.344035,3,19
2177.073865,905.344035,3,19
2178.054971,897.114941,3,19
2178.054971,897.114941,3,19
2166.281695,896.429184,3,19
2167.459023,890.943122,3,19
2167.851465,890.600243,3,19
2164.515704,884.771302,3,19
2164.515704,884.771302,3,19
2164.319482,880.656755,3,19
2164.515704,880.656755,3,19
2162.749712,886.485696,3,19
2162.749712,886.485696,3,19
2163.92704,881.342513,3,19
2166.085474,882.885468,3,19
2166.674138,884.599862,3,19
2163.142155,895.400547,3,19
2168.63635,876.19933,3,19
2196.499771,835.225304,3,19
2194.789497,834.414984,3,19
2202.792828,843.119993,3,19
2202.792828,843.119993,3,19
2203.936161,843.548108,3,19
2208.34616,831.418178,3,19
2208.34616,832.417114,3,19
2212.756159,827.137026,3,19
2212.756159,827.137026,3,19
2219.126158,818.574722,3,19
2218.728505,815.803052,3,19
2218.728505,815.803052,3,19
2209.630235,820.200482,3,19
2209.630235,820.200482,3,19
2194.91814,824.597912,3,19
2179.044563,827.134891,3,19
2179.431723,827.134891,3,19
2170.914194,830.010133,3,19
2170.720614,830.010133,3,19
2155.621358,822.568329,3,19
2142.264324,818.340031,3,19
2142.264324,818.340031,3,19
2137.231239,812.251281,3,19
2137.231239,812.251281,3,19
2132.391734,805.655136,3,19
2129.10087,795.338088,3,19
2129.10087,794.830693,3,19
2125.229266,791.278922,3,19
2123.487044,792.80111,3,19
2120.970502,786.374096,3,19
2122.712724,774.196598,3,19
2122.712724,774.196598,3,19
2117.873218,767.43132,3,19
2117.873218,767.43132,3,19
2117.679638,765.401737,3,19
2115.550256,762.526495,3,19
2115.550256,762.526495,3,19
2113.033713,756.776009,3,19
2112.452973,755.592086,3,19
2110.13001,755.761218,3,19
2110.13001,755.761218,3,19
2110.13001,755.761218,3,19
2111.485072,755.253822,3,19
2108.968529,758.298196,3,19
2110.710751,757.621669,3,19
2125.229266,723.795283,3,19
2125.229266,723.795283,3,19
2131.665933,600.994015,3,19
2131.665933,600.994015,3,19
2114.048519,569.082906,3,19
2093.423253,564.202383,3,19
2098.149876,566.454932,3,19
2086.548164,552.939638,3,19
2085.929409,555.315335,3,19
2080.48663,553.563353,3,19
2080.48663,553.563353,3,19
2071.033384,554.814769,3,19
2065.590605,552.311937,3,19
2065.590605,552.311937,3,19
2052.12689,549.809105,3,19
2037.230864,544.302874,3,19
2037.230864,544.302874,3,19
2032.933934,541.049192,3,19
2032.933934,541.049192,3,19
2032.933934,541.049192,3,19
2030.355775,541.299476,3,19
2030.355775,541.299476,3,19
2030.355775,540.798909,3,19
2030.355775,540.798909,3,19
2032.074548,541.549759,3,19
2032.074548,541.549759,3,19
2032.074548,541.549759,3,19
2040.668408,583.347055,3,19
2040.668408,583.347055,3,19
1994.641502,522.390029,3,19
1967.511292,524.241887,3,19
1967.511292,524.241887,3,19
1938.261534,545.723448,3,19
1938.261534,545.723448,3,19
1932.326801,554.241998,3,19
1930.631163,556.093857,3,19
1930.631163,556.093857,3,19
1931.055072,553.130883,3,19
1930.631163,553.871626,3,19
1928.087705,548.686422,3,19
1931.055072,535.353039,3,19
1931.055072,535.723411,3,19
1933.598529,512.760364,3,19
1933.598529,512.760364,3,19
1927.239886,503.50107,3,19
1927.239886,504.241814,3,19
1924.696429,500.167725,3,19
1913.674781,486.093599,3,19
1913.674781,486.093599,3,19
1906.468319,484.24174,3,19
1899.261857,480.908394,3,19
1899.261857,480.908394,3,19
1898.837948,479.056536,3,19
1898.837948,479.056536,3,19
1897.990129,475.352818,3,19
1892.055395,474.241703,3,19
1892.055395,474.241703,3,19
1892.055395,474.241703,3,19
1889.935847,474.241703,3,19
1889.935847,474.241703,3,19
1889.935847,478.315792,3,19
1889.935847,478.686164,3,19
1882.305476,480.538023,3,19
1882.305476,480.538023,3,19
1819.220816,521.527933,3,19
1728.364066,498.717023,3,19
1728.364066,498.717023,3,19
1729.756506,499.933605,3,19
1729.756506,499.933605,3,19
1729.408396,508.449678,3,19
1734.978159,512.099423,3,19
1734.978159,512.099423,3,19
1732.193278,506.624805,3,19
1732.193278,506.624805,3,19
1732.193278,506.624805,3,19
1727.319735,497.196295,3,19
1727.319735,497.196295,3,19
1721.749973,485.942913,3,19
1721.749973,485.942913,3,19
1716.876431,484.11804,3,19
1707.129346,475.601967,3,19
1707.129346,475.601967,3,19
1701.907694,458.265676,3,19
1701.907694,458.265676,3,19
1694.945491,449.141312,3,19
1697.034152,449.141312,3,19
1699.122813,445.491566,3,19
1698.078482,442.450112,3,19
1698.078482,442.450112,3,19
1697.034152,440.016948,3,19
1701.211474,436.063057,3,19
1701.907694,435.454766,3,19
1696.686042,438.192075,3,19
1697.730372,438.192075,3,19
1699.819033,436.063057,3,19
1699.819033,436.063057,3,19
1699.136347,438.087106,3,19
1699.75521,437.906872,3,19
1700.58036,437.906872,3,19
1715.066063,495.815067,3,19
1677.010311,454.464182,3,19
1677.010311,454.464182,3,19
1685.703249,452.438832,3,19
1685.896426,452.438832,3,19
1677.976193,448.388133,3,19
1677.976193,448.388133,3,19
1678.942075,437.923827,3,19
1678.942075,437.923827,3,19
1678.942075,437.923827,3,19
1673.919489,427.121963,3,19
1673.919489,427.121963,3,19
1671.408195,427.121963,3,19
1672.953607,421.552252,3,19
1671.021843,420.539577,3,19
1670.63549,415.982541,3,19
1669.669608,405.855793,3,19
1669.669608,405.518235,3,19
1671.215019,397.248058,3,19
1671.215019,397.248058,3,19
1667.93102,386.614973,3,19
1659.817611,372.268747,3,19
1660.39714,370.243398,3,19
1656.533612,365.855141,3,19
1656.533612,365.855141,3,19
1651.317849,352.184031,3,19
1647.647498,342.563621,3,19
1647.647498,342.563621,3,19
1636.829619,333.280769,3,19
1636.829619,333.280769,3,19
1629.295739,317.921869,3,19
1621.689716,307.537249,3,19
1621.689716,307.537249,3,19
1607.682356,289.554448,3,19
1607.682356,289.554448,3,19
1601.250406,278.689839,3,19
2338.930137,925.593705,4,19
2338.930137,925.593705,4,19
2345.23648,920.515971,4,19
2345.23648,920.515971,4,19
2348.080517,917.490938,4,19
2359.580318,914.465905,4,19
2359.703972,914.465905,4,19
2361.682433,906.255102,4,19
2360.869057,905.844503,4,19
2360.869057,905.844503,4,19
2375.629781,895.719142,4,19
2376.361717,895.292811,4,19
2383.315116,891.882163,4,19
2383.315116,891.882163,4,19
2387.462757,881.330471,4,19
2389.780556,877.493492,4,19
2391.488409,878.132988,4,19
2398.075839,876.747412,4,19
2398.075839,876.960578,4,19
2399.051754,879.625147,4,19
2399.173744,879.625147,4,19
2399.173744,879.625147,4,19
2393.928198,881.330471,4,19
2393.928198,881.543636,4,19
2388.194694,871.63144,4,19
2472.489402,821.857297,4,19
2472.489402,821.644131,4,19
2512.973644,777.970517,4,19
2512.973644,777.970517,4,19
2517.847718,782.071296,4,19
2514.598335,787.276131,4,19
2514.598335,787.276131,4,19
2518.750324,783.175352,4,19
2515.681463,785.383464,4,19
2520.555537,774.185182,4,19
2530.123164,762.671456,4,19
2530.123164,762.671456,4,19
2535.17776,758.728399,4,19
2535.17776,758.728399,4,19
2543.842781,755.889398,4,19
2555.649501,749.083882,4,19
2555.649501,749.083882,4,19
2560.720936,742.880572,4,19
2560.720936,742.880572,4,19
2567.482848,738.301938,4,19
2581.006673,730.473952,4,19
2581.006673,730.473952,4,19
2590.135255,726.486109,4,19
2590.135255,726.486109,4,19
2595.375737,720.282799,4,19
2595.375737,720.282799,4,19
2599.263837,711.125532,4,19
2605.011462,703.002149,4,19
2605.011462,703.002149,4,19
2615.154331,694.731069,4,19
2613.632901,692.663299,4,19
2615.154331,691.18632,4,19
2620.732909,691.18632,4,19
2620.732909,691.18632,4,19
2585.130957,692.902776,4,19
2585.130957,692.902776,4,19
2586.256671,689.624304,4,19
2595.825243,685.034442,4,19
2595.825243,685.034442,4,19
2600.515719,687.985067,4,19
2600.515719,687.985067,4,19
2600.515719,687.985067,4,19
2600.515719,687.985067,4,19
2600.515719,687.985067,4,19
2600.515719,687.985067,4,19
2725.402866,561.413869,4,19
2725.402866,561.413869,4,19
2755.622315,497.965101,4,19
2755.622315,497.965101,4,19
2756.090834,475.860369,4,19
2755.622315,466.650064,4,19
2755.622315,466.650064,4,19
2757.027871,458.05378,4,19
2757.027871,458.05378,4,19
2759.838983,450.480862,4,19
2762.994054,441.658766,4,19
2762.994054,441.658766,4,19
2762.409066,432.075519,4,19
2762.409066,432.075519,4,19
2764.164029,422.747826,4,19
2766.357733,410.225717,4,19
2766.357733,410.225717,4,19
2770.452647,399.492481,4,19
2770.452647,399.492481,4,19
2776.595018,387.353701,4,19
2137.540468,946.62893,5,19
2134.427042,964.159205,5,19
2134.427042,964.159205,5,19
2113.670866,999.673126,5,19
2113.670866,999.673126,5,19
2104.356535,1008.165643,5,19
2104.356535,1008.165643,5,19
2106.404216,1004.81114,5,19
2106.404216,994.747632,5,19
2106.404216,994.747632,5,19
2111.267457,980.882355,5,19
2108.195936,975.962418,5,19
2108.195936,975.962418,5,19
2096.165813,961.649873,5,19
2096.421773,961.202606,5,19
2094.886013,953.1518,5,19
2093.606212,941.299224,5,19
2093.606212,940.851957,5,19
2084.64761,931.682983,5,19
2084.64761,931.45935,5,19
2082.599929,910.214166,5,19
2077.992648,903.057894,5,19
2076.456888,903.057894,5,19
2073.129407,891.876219,5,19
2073.129407,891.876219,5,19
2070.569806,878.234575,5,19
2070.569806,878.234575,5,19
2075.177087,872.867371,5,19
2073.385367,862.803863,5,19
2073.385367,862.803863,5,19
2069.290006,851.398554,5,19
2074.153247,844.018648,5,19
2074.153247,844.018648,5,19
2068.266165,845.360449,5,19
2068.294343,846.971466,5,19
2069.253111,852.625805,5,19
2069.253111,852.625805,5,19
2064.698965,846.343206,5,19
2079.799555,764.460007,5,19
2079.320172,764.460007,5,19
2066.376808,663.100753,5,19
2043.35643,554.663625,5,19
2043.35643,554.663625,5,19
2048.401032,546.950513,5,19
2048.401032,546.950513,5,19
2058.490238,541.992083,5,19
2065.426567,536.207249,5,19
2065.426567,536.207249,5,19
2065.426567,527.667731,5,19
2065.426567,527.667731,5,19
2060.066676,520.230087,5,19
2057.859662,504.252925,5,19
2057.859662,504.252925,5,19
2064.480704,483.86827,5,19
2064.480704,483.86827,5,19
